fund_code,trade_time,trade_date,open,high,low,close,volume,amount,change,change_pct
560120,2025-08-05 00:00:00,2025-08-05,0.996,1.004,0.996,1.002,61473500,61527344.0,,
560120,2025-08-06 00:00:00,2025-08-06,1.001,1.008,1.001,1.008,34326300,34488813.0,0.006,0.599
560120,2025-08-07 00:00:00,2025-08-07,1.008,1.012,1.004,1.008,29212000,29456146.0,0.0,0.0
560120,2025-08-08 00:00:00,2025-08-08,1.008,1.017,1.004,1.014,40890600,41399876.0,0.006,0.595
560120,2025-08-11 00:00:00,2025-08-11,1.015,1.018,1.011,1.016,27820100,28260778.0,0.002,0.197
560120,2025-08-12 00:00:00,2025-08-12,1.016,1.022,1.014,1.02,31381400,31969875.0,0.004,0.394
560120,2025-08-13 00:00:00,2025-08-13,1.02,1.033,1.02,1.031,22154700,22750886.0,0.011,1.078
560120,2025-08-14 00:00:00,2025-08-14,1.029,1.034,1.013,1.015,9388400,9594183.0,-0.016,-1.552
560120,2025-08-15 00:00:00,2025-08-15,1.014,1.038,1.013,1.036,38018800,39245081.0,0.021,2.069
560120,2025-08-18 00:00:00,2025-08-18,1.039,1.048,1.034,1.042,11355500,11811486.0,0.006,0.579
560120,2025-08-19 00:00:00,2025-08-19,1.042,1.046,1.036,1.039,6484900,6744180.0,-0.003,-0.288
560120,2025-08-20 00:00:00,2025-08-20,1.04,1.052,1.031,1.052,12842700,13432204.0,0.013,1.251
560120,2025-08-21 00:00:00,2025-08-21,1.054,1.061,1.05,1.056,28164300,29716450.0,0.004,0.38
560120,2025-08-22 00:00:00,2025-08-22,1.056,1.061,1.051,1.059,5739300,6055797.0,0.003,0.284
560120,2025-08-25 00:00:00,2025-08-25,1.066,1.09,1.06,1.079,8042900,8655184.0,0.02,1.889
560120,2025-08-26 00:00:00,2025-08-26,1.079,1.099,1.073,1.09,11303300,12327983.0,0.011,1.019
560120,2025-08-27 00:00:00,2025-08-27,1.091,1.091,1.064,1.068,14574900,15686205.0,-0.022,-2.018
560120,2025-08-28 00:00:00,2025-08-28,1.067,1.074,1.05,1.072,10627500,11277343.0,0.004,0.375
560120,2025-08-29 00:00:00,2025-08-29,1.071,1.087,1.07,1.08,5936800,6423304.0,0.008,0.746
560120,2025-09-01 00:00:00,2025-09-01,1.08,1.095,1.074,1.093,9901400,10797107.0,0.013,1.204
560120,2025-09-02 00:00:00,2025-09-02,1.093,1.102,1.083,1.093,8770000,9584675.0,0.0,0.0
560120,2025-09-03 00:00:00,2025-09-03,1.095,1.098,1.071,1.073,5740800,6228583.0,-0.02,-1.83
560120,2025-09-04 00:00:00,2025-09-04,1.073,1.079,1.041,1.058,10324100,10921917.0,-0.015,-1.398
560120,2025-09-05 00:00:00,2025-09-05,1.058,1.08,1.047,1.08,9156900,9805561.0,0.022,2.079
560120,2025-09-08 00:00:00,2025-09-08,1.078,1.089,1.078,1.088,5062800,5495674.0,0.008,0.741
560120,2025-09-09 00:00:00,2025-09-09,1.088,1.101,1.083,1.092,6076100,6653537.0,0.004,0.368
560120,2025-09-10 00:00:00,2025-09-10,1.091,1.091,1.075,1.086,4871800,5280835.0,-0.006,-0.549
560120,2025-09-11 00:00:00,2025-09-11,1.08,1.096,1.073,1.095,7262300,7902457.0,0.009,0.829
560120,2025-09-12 00:00:00,2025-09-12,1.089,1.113,1.089,1.107,9194400,10151288.0,0.012,1.096
560120,2025-09-15 00:00:00,2025-09-15,1.107,1.109,1.098,1.102,6042500,6673738.0,-0.005,-0.452
560120,2025-09-16 00:00:00,2025-09-16,1.103,1.109,1.089,1.101,3687800,4042136.0,-0.001,-0.091
560120,2025-09-17 00:00:00,2025-09-17,1.092,1.115,1.092,1.114,5792700,6400448.0,0.013,1.181
560120,2025-09-18 00:00:00,2025-09-18,1.106,1.114,1.096,1.106,5486700,6074324.0,-0.008,-0.718
560120,2025-09-19 00:00:00,2025-09-19,1.108,1.108,1.096,1.103,6295900,6931053.0,-0.003,-0.271
560120,2025-09-22 00:00:00,2025-09-22,1.097,1.099,1.083,1.089,3073000,3347102.0,-0.014,-1.269
560120,2025-09-23 00:00:00,2025-09-23,1.089,1.095,1.074,1.088,4944800,5366675.0,-0.001,-0.092
560120,2025-09-24 00:00:00,2025-09-24,1.076,1.105,1.076,1.104,4537700,4968743.0,0.016,1.471
560120,2025-09-25 00:00:00,2025-09-25,1.104,1.11,1.101,1.106,3558300,3930896.0,0.002,0.181
560120,2025-09-26 00:00:00,2025-09-26,1.104,1.112,1.101,1.106,3473700,3853176.0,0.0,0.0
560120,2025-09-29 00:00:00,2025-09-29,1.106,1.114,1.097,1.11,2249500,2488707.0,0.004,0.362
560120,2025-09-30 00:00:00,2025-09-30,1.115,1.127,1.114,1.126,2131500,2389600.0,0.016,1.441
560120,2025-10-09 00:00:00,2025-10-09,1.13,1.15,1.126,1.15,1887200,2147493.0,0.024,2.131
560120,2025-10-10 00:00:00,2025-10-10,1.149,1.165,1.139,1.153,3066300,3543563.0,0.003,0.261
560120,2025-10-13 00:00:00,2025-10-13,1.113,1.155,1.113,1.15,2160400,2453934.0,-0.003,-0.26
