fund_code,trade_time,trade_date,open,high,low,close,volume,amount,change,change_pct
159732,2021-08-23 00:00:00,2021-08-23,0.991,1.008,0.982,1.005,68729994,68832960.0,,
159732,2021-08-24 00:00:00,2021-08-24,1.003,1.017,1.0,1.014,80539802,81506723.0,0.009,0.896
159732,2021-08-25 00:00:00,2021-08-25,1.007,1.012,0.999,1.001,10944985,10969262.3,-0.013,-1.282
159732,2021-08-26 00:00:00,2021-08-26,1.0,1.001,0.983,0.984,9697072,9616218.9,-0.017,-1.698
159732,2021-08-27 00:00:00,2021-08-27,0.984,1.002,0.984,0.996,16403899,16338786.0,0.012,1.22
159732,2021-08-30 00:00:00,2021-08-30,0.999,1.01,0.986,0.988,9969587,9967702.0,-0.008,-0.803
159732,2021-08-31 00:00:00,2021-08-31,0.988,0.988,0.954,0.96,11052230,10646367.7,-0.028,-2.834
159732,2021-09-01 00:00:00,2021-09-01,0.96,0.972,0.942,0.967,7497925,7192740.3,0.007,0.729
159732,2021-09-02 00:00:00,2021-09-02,0.959,0.97,0.948,0.951,5954354,5682237.6,-0.016,-1.655
159732,2021-09-03 00:00:00,2021-09-03,0.95,0.954,0.939,0.941,5164357,4883887.2,-0.01,-1.052
159732,2021-09-06 00:00:00,2021-09-06,0.943,0.96,0.942,0.96,5099618,4868719.9,0.019,2.019
159732,2021-09-07 00:00:00,2021-09-07,0.96,0.97,0.954,0.962,6394541,6146963.8,0.002,0.208
159732,2021-09-08 00:00:00,2021-09-08,0.961,0.979,0.959,0.977,14711881,14315164.0,0.015,1.559
159732,2021-09-09 00:00:00,2021-09-09,0.977,0.977,0.959,0.963,7349420,7087347.4,-0.014,-1.433
159732,2021-09-10 00:00:00,2021-09-10,0.962,0.98,0.957,0.976,6534739,6334462.1,0.013,1.35
159732,2021-09-13 00:00:00,2021-09-13,0.974,0.974,0.953,0.956,6494725,6223824.6,-0.02,-2.049
159732,2021-09-14 00:00:00,2021-09-14,0.955,0.969,0.945,0.951,5485627,5234125.5,-0.005,-0.523
159732,2021-09-15 00:00:00,2021-09-15,0.95,0.962,0.932,0.936,7165718,6711948.2,-0.015,-1.577
159732,2021-09-16 00:00:00,2021-09-16,0.936,0.936,0.916,0.918,5999208,5545794.9,-0.018,-1.923
159732,2021-09-17 00:00:00,2021-09-17,0.927,0.929,0.905,0.92,6335639,5770248.3,0.002,0.218
159732,2021-09-22 00:00:00,2021-09-22,0.92,0.92,0.905,0.913,4060414,3709621.0,-0.007,-0.761
159732,2021-09-23 00:00:00,2021-09-23,0.913,0.933,0.913,0.931,5728138,5296852.7,0.018,1.972
159732,2021-09-24 00:00:00,2021-09-24,0.931,0.934,0.922,0.924,3072305,2850888.5,-0.007,-0.752
159732,2021-09-27 00:00:00,2021-09-27,0.924,0.941,0.924,0.93,6599657,6154988.6,0.006,0.649
159732,2021-09-28 00:00:00,2021-09-28,0.94,0.94,0.92,0.927,3584848,3323758.8,-0.003,-0.323
159732,2021-09-29 00:00:00,2021-09-29,0.92,0.92,0.904,0.905,5470872,4975744.6,-0.022,-2.373
159732,2021-09-30 00:00:00,2021-09-30,0.905,0.918,0.905,0.915,2580510,2360161.6,0.01,1.105
159732,2021-10-08 00:00:00,2021-10-08,0.916,0.942,0.916,0.929,5343779,4997479.9,0.014,1.53
159732,2021-10-11 00:00:00,2021-10-11,0.922,0.936,0.921,0.926,2134237,1983899.7,-0.003,-0.323
159732,2021-10-12 00:00:00,2021-10-12,0.925,0.925,0.899,0.902,5276675,4786533.5,-0.024,-2.592
159732,2021-10-13 00:00:00,2021-10-13,0.902,0.92,0.902,0.918,3490019,3175734.0,0.016,1.774
159732,2021-10-14 00:00:00,2021-10-14,0.92,0.923,0.906,0.918,2007520,1846676.5,0.0,0.0
159732,2021-10-15 00:00:00,2021-10-15,0.917,0.929,0.91,0.926,6790796,6280428.9,0.008,0.871
159732,2021-10-18 00:00:00,2021-10-18,0.925,0.925,0.906,0.912,11651463,10619720.6,-0.014,-1.512
159732,2021-10-19 00:00:00,2021-10-19,0.92,0.931,0.914,0.928,4746648,4388756.9,0.016,1.754
159732,2021-10-20 00:00:00,2021-10-20,0.927,0.931,0.925,0.928,2266912,2103080.7,0.0,0.0
159732,2021-10-21 00:00:00,2021-10-21,0.928,0.931,0.916,0.917,1803301,1662462.7,-0.011,-1.185
159732,2021-10-22 00:00:00,2021-10-22,0.917,0.934,0.917,0.928,5486305,5103554.1,0.011,1.2
159732,2021-10-25 00:00:00,2021-10-25,0.926,0.938,0.921,0.929,3948073,3653363.5,0.001,0.108
159732,2021-10-26 00:00:00,2021-10-26,0.932,0.958,0.925,0.958,13109948,12423937.4,0.029,3.122
159732,2021-10-27 00:00:00,2021-10-27,0.958,0.958,0.935,0.941,7542423,7100398.6,-0.017,-1.775
159732,2021-10-28 00:00:00,2021-10-28,0.941,0.951,0.937,0.939,5596720,5292693.1,-0.002,-0.213
159732,2021-10-29 00:00:00,2021-10-29,0.937,0.955,0.937,0.952,8244703,7838329.3,0.013,1.384
159732,2021-11-01 00:00:00,2021-11-01,0.952,0.977,0.952,0.975,12548449,12167422.5,0.023,2.416
159732,2021-11-02 00:00:00,2021-11-02,0.978,0.989,0.969,0.978,12265728,12043103.8,0.003,0.308
159732,2021-11-03 00:00:00,2021-11-03,0.978,0.99,0.969,0.976,6016535,5899416.0,-0.002,-0.204
159732,2021-11-04 00:00:00,2021-11-04,0.976,0.993,0.976,0.992,8516977,8429798.9,0.016,1.639
159732,2021-11-05 00:00:00,2021-11-05,0.993,1.01,0.993,1.0,14982374,15044133.0,0.008,0.806
159732,2021-11-08 00:00:00,2021-11-08,1.0,1.004,0.977,0.99,8310362,8182728.8,-0.01,-1.0
159732,2021-11-09 00:00:00,2021-11-09,0.99,0.995,0.977,0.991,6210920,6117188.2,0.001,0.101
159732,2021-11-10 00:00:00,2021-11-10,0.992,1.001,0.985,0.994,9160217,9102429.3,0.003,0.303
159732,2021-11-11 00:00:00,2021-11-11,1.002,1.015,0.991,1.006,25359017,25511314.0,0.012,1.207
159732,2021-11-12 00:00:00,2021-11-12,1.005,1.011,1.0,1.009,9389482,9463301.7,0.003,0.298
159732,2021-11-15 00:00:00,2021-11-15,1.009,1.02,1.007,1.018,16414654,16669130.0,0.009,0.892
