fund_code,trade_time,trade_date,open,high,low,close,volume,amount,change,change_pct
159850,2021-02-19 00:00:00,2021-02-19,1.023,1.03,1.011,1.029,154267660,157549200.0,,
159850,2021-02-22 00:00:00,2021-02-22,1.041,1.048,1.019,1.022,104275956,107295259.0,-0.007,-0.68
159850,2021-02-23 00:00:00,2021-02-23,1.016,1.024,1.006,1.017,73066996,74339837.0,-0.005,-0.489
159850,2021-02-24 00:00:00,2021-02-24,1.017,1.022,0.975,0.984,94256710,93818780.0,-0.033,-3.245
159850,2021-02-25 00:00:00,2021-02-25,0.987,1.01,0.986,1.002,65559087,65626124.0,0.018,1.829
159850,2021-02-26 00:00:00,2021-02-26,0.991,0.991,0.966,0.968,39960898,38952700.0,-0.034,-3.393
159850,2021-03-01 00:00:00,2021-03-01,0.978,0.983,0.969,0.977,50486327,49282613.0,0.009,0.93
159850,2021-03-02 00:00:00,2021-03-02,0.983,0.994,0.969,0.977,36458720,35721215.0,0.0,0.0
159850,2021-03-03 00:00:00,2021-03-03,0.973,0.996,0.972,0.995,40583603,40039126.0,0.018,1.842
159850,2021-03-04 00:00:00,2021-03-04,0.983,0.987,0.968,0.971,58043684,56515716.0,-0.024,-2.412
159850,2021-03-05 00:00:00,2021-03-05,0.96,0.979,0.947,0.974,95486509,92127914.0,0.003,0.309
159850,2021-03-08 00:00:00,2021-03-08,0.975,0.982,0.954,0.956,47954488,46109409.0,-0.018,-1.848
159850,2021-03-09 00:00:00,2021-03-09,0.952,0.96,0.94,0.943,65144581,61901418.0,-0.013,-1.36
159850,2021-03-10 00:00:00,2021-03-10,0.954,0.964,0.949,0.949,28811456,27587114.0,0.006,0.636
159850,2021-03-11 00:00:00,2021-03-11,0.95,0.976,0.95,0.972,27912149,27039849.0,0.023,2.424
159850,2021-03-12 00:00:00,2021-03-12,0.978,0.985,0.973,0.975,25973477,25379966.0,0.003,0.309
159850,2021-03-15 00:00:00,2021-03-15,0.976,0.976,0.956,0.962,28674620,27696780.0,-0.013,-1.333
159850,2021-03-16 00:00:00,2021-03-16,0.966,0.978,0.966,0.973,22017454,21414842.0,0.011,1.143
159850,2021-03-17 00:00:00,2021-03-17,0.971,0.982,0.968,0.975,22791294,22213694.0,0.002,0.206
159850,2021-03-18 00:00:00,2021-03-18,0.979,0.993,0.979,0.991,26665574,26366449.0,0.016,1.641
159850,2021-03-19 00:00:00,2021-03-19,0.987,0.987,0.963,0.965,23310923,22651366.0,-0.026,-2.624
159850,2021-03-22 00:00:00,2021-03-22,0.965,0.981,0.962,0.974,21841492,21302734.0,0.009,0.933
159850,2021-03-23 00:00:00,2021-03-23,0.974,0.976,0.952,0.956,23385489,22514478.0,-0.018,-1.848
159850,2021-03-24 00:00:00,2021-03-24,0.957,0.96,0.937,0.938,20186435,19086706.0,-0.018,-1.883
159850,2021-03-25 00:00:00,2021-03-25,0.935,0.935,0.921,0.929,26863244,24922230.0,-0.009,-0.959
159850,2021-03-26 00:00:00,2021-03-26,0.933,0.951,0.933,0.947,20136518,18977974.0,0.018,1.938
159850,2021-03-29 00:00:00,2021-03-29,0.947,0.953,0.938,0.947,27001530,25560514.0,0.0,0.0
159850,2021-03-30 00:00:00,2021-03-30,0.949,0.961,0.949,0.957,24791005,23738509.0,0.01,1.056
159850,2021-03-31 00:00:00,2021-03-31,0.959,0.964,0.951,0.952,18291256,17487411.0,-0.005,-0.522
159850,2021-04-01 00:00:00,2021-04-01,0.959,0.97,0.958,0.967,18862093,18192460.0,0.015,1.576
159850,2021-04-02 00:00:00,2021-04-02,0.972,0.973,0.97,0.971,5041380,4898709.4,0.004,0.414
159850,2021-04-06 00:00:00,2021-04-06,0.971,0.972,0.967,0.967,5185439,5023820.4,-0.004,-0.412
159850,2021-04-07 00:00:00,2021-04-07,0.968,0.972,0.955,0.956,20005149,19207844.0,-0.011,-1.138
159850,2021-04-08 00:00:00,2021-04-08,0.955,0.961,0.949,0.959,8451145,8085890.0,0.003,0.314
159850,2021-04-09 00:00:00,2021-04-09,0.959,0.963,0.947,0.95,14625855,13932539.0,-0.009,-0.938
159850,2021-04-12 00:00:00,2021-04-12,0.951,0.955,0.937,0.94,8663270,8180918.1,-0.01,-1.053
159850,2021-04-13 00:00:00,2021-04-13,0.942,0.951,0.938,0.941,11310562,10693610.4,0.001,0.106
159850,2021-04-14 00:00:00,2021-04-14,0.946,0.955,0.946,0.948,10517630,9994470.7,0.007,0.744
159850,2021-04-15 00:00:00,2021-04-15,0.949,0.949,0.935,0.941,10191331,9595023.8,-0.007,-0.738
159850,2021-04-16 00:00:00,2021-04-16,0.942,0.954,0.941,0.95,14612869,13853630.0,0.009,0.956
159850,2021-04-19 00:00:00,2021-04-19,0.946,0.964,0.945,0.957,10517233,10070339.0,0.007,0.737
159850,2021-04-20 00:00:00,2021-04-20,0.952,0.956,0.948,0.952,10335370,9847615.5,-0.005,-0.522
159850,2021-04-21 00:00:00,2021-04-21,0.953,0.953,0.936,0.939,10031239,9426686.4,-0.013,-1.366
159850,2021-04-22 00:00:00,2021-04-22,0.942,0.945,0.937,0.942,7356362,6920710.5,0.003,0.319
159850,2021-04-23 00:00:00,2021-04-23,0.942,0.955,0.941,0.949,11643049,11070692.0,0.007,0.743
159850,2021-04-26 00:00:00,2021-04-26,0.952,0.957,0.945,0.945,13641882,12972199.0,-0.004,-0.421
159850,2021-04-27 00:00:00,2021-04-27,0.945,0.948,0.939,0.945,8521465,8043328.2,0.0,0.0
159850,2021-04-28 00:00:00,2021-04-28,0.945,0.948,0.943,0.946,5720822,5410770.4,0.001,0.106
159850,2021-04-29 00:00:00,2021-04-29,0.948,0.954,0.946,0.948,6652742,6316651.6,0.002,0.211
159850,2021-04-30 00:00:00,2021-04-30,0.947,0.947,0.932,0.932,11595448,10838756.9,-0.016,-1.688
159850,2021-05-06 00:00:00,2021-05-06,0.929,0.934,0.921,0.926,13363023,12400081.0,-0.006,-0.644
159850,2021-05-07 00:00:00,2021-05-07,0.927,0.93,0.92,0.92,11072450,10231883.7,-0.006,-0.648
159850,2021-05-10 00:00:00,2021-05-10,0.921,0.923,0.908,0.909,14697382,13442605.0,-0.011,-1.196
159850,2021-05-11 00:00:00,2021-05-11,0.907,0.907,0.887,0.893,16266921,14497464.0,-0.016,-1.76
159850,2021-05-12 00:00:00,2021-05-12,0.893,0.903,0.893,0.901,17782762,15989036.0,0.008,0.896
159850,2021-05-13 00:00:00,2021-05-13,0.897,0.899,0.891,0.893,10205045,9127873.3,-0.008,-0.888
159850,2021-05-14 00:00:00,2021-05-14,0.892,0.893,0.882,0.892,13751790,12211710.2,-0.001,-0.112
159850,2021-05-17 00:00:00,2021-05-17,0.896,0.902,0.895,0.9,18847235,16947890.0,0.008,0.897
159850,2021-05-18 00:00:00,2021-05-18,0.904,0.911,0.904,0.909,16427325,14919263.0,0.009,1.0
159850,2021-05-19 00:00:00,2021-05-19,0.909,0.91,0.904,0.904,4468029,4046419.1,-0.005,-0.55
159850,2021-05-20 00:00:00,2021-05-20,0.905,0.912,0.902,0.909,15205515,13799937.0,0.005,0.553
159850,2021-05-21 00:00:00,2021-05-21,0.912,0.916,0.909,0.912,8586827,7836062.8,0.003,0.33
159850,2021-05-24 00:00:00,2021-05-24,0.91,0.91,0.902,0.907,13981035,12682900.3,-0.005,-0.548
159850,2021-05-25 00:00:00,2021-05-25,0.908,0.92,0.907,0.919,17462184,15937498.0,0.012,1.323
159850,2021-05-26 00:00:00,2021-05-26,0.922,0.926,0.921,0.924,19305838,17833538.0,0.005,0.544
159850,2021-05-27 00:00:00,2021-05-27,0.924,0.925,0.918,0.922,15630357,14410604.0,-0.002,-0.216
159850,2021-05-28 00:00:00,2021-05-28,0.924,0.928,0.917,0.919,16256275,15025549.0,-0.003,-0.325
159850,2021-05-31 00:00:00,2021-05-31,0.92,0.921,0.915,0.919,15122526,13864883.0,0.0,0.0
159850,2021-06-01 00:00:00,2021-06-01,0.92,0.935,0.92,0.933,25178170,23322924.0,0.014,1.523
159850,2021-06-02 00:00:00,2021-06-02,0.933,0.939,0.932,0.934,16089610,15048034.0,0.001,0.107
159850,2021-06-03 00:00:00,2021-06-03,0.933,0.936,0.923,0.923,13695565,12764167.5,-0.011,-1.178
159850,2021-06-04 00:00:00,2021-06-04,0.922,0.928,0.919,0.924,10732051,9918211.7,0.001,0.108
159850,2021-06-07 00:00:00,2021-06-07,0.924,0.924,0.914,0.92,14559739,13369586.8,-0.004,-0.433
159850,2021-06-08 00:00:00,2021-06-08,0.92,0.924,0.911,0.914,13944441,12787710.7,-0.006,-0.652
159850,2021-06-09 00:00:00,2021-06-09,0.914,0.919,0.913,0.914,8719424,7984466.5,0.0,0.0
159850,2021-06-10 00:00:00,2021-06-10,0.917,0.921,0.913,0.913,14260877,13085176.6,-0.001,-0.109
159850,2021-06-11 00:00:00,2021-06-11,0.916,0.921,0.913,0.916,15135952,13887843.0,0.003,0.329
159850,2021-06-15 00:00:00,2021-06-15,0.916,0.921,0.905,0.913,15840377,14430699.0,-0.003,-0.328
159850,2021-06-16 00:00:00,2021-06-16,0.911,0.911,0.904,0.905,8921465,8098804.3,-0.008,-0.876
159850,2021-06-17 00:00:00,2021-06-17,0.9,0.908,0.898,0.906,17967544,16244737.0,0.001,0.11
159850,2021-06-18 00:00:00,2021-06-18,0.906,0.921,0.906,0.915,15589381,14266613.0,0.009,0.993
159850,2021-06-21 00:00:00,2021-06-21,0.912,0.914,0.907,0.91,18606096,16926687.0,-0.005,-0.546
159850,2021-06-22 00:00:00,2021-06-22,0.911,0.911,0.906,0.908,13893602,12615932.1,-0.002,-0.22
159850,2021-06-23 00:00:00,2021-06-23,0.909,0.926,0.909,0.924,23510004,21547661.0,0.016,1.762
159850,2021-06-24 00:00:00,2021-06-24,0.926,0.929,0.922,0.924,14369733,13296561.6,0.0,0.0
159850,2021-06-25 00:00:00,2021-06-25,0.925,0.939,0.925,0.938,14699573,13717816.0,0.014,1.515
159850,2021-06-28 00:00:00,2021-06-28,0.938,0.942,0.933,0.938,8910860,8367911.1,0.0,0.0
159850,2021-06-29 00:00:00,2021-06-29,0.938,0.94,0.925,0.927,18468315,17237587.0,-0.011,-1.173
159850,2021-06-30 00:00:00,2021-06-30,0.93,0.935,0.923,0.924,11689661,10859726.1,-0.003,-0.324
159850,2021-07-01 00:00:00,2021-07-01,0.923,0.924,0.919,0.92,3519949,3240907.4,-0.004,-0.433
159850,2021-07-02 00:00:00,2021-07-02,0.92,0.921,0.904,0.906,14947354,13595426.0,-0.014,-1.522
159850,2021-07-05 00:00:00,2021-07-05,0.906,0.908,0.89,0.893,14158028,12699568.6,-0.013,-1.435
159850,2021-07-06 00:00:00,2021-07-06,0.893,0.898,0.886,0.893,23980277,21339153.0,0.0,0.0
159850,2021-07-07 00:00:00,2021-07-07,0.895,0.895,0.882,0.884,20756622,18392429.0,-0.009,-1.008
159850,2021-07-08 00:00:00,2021-07-08,0.885,0.888,0.86,0.861,39896077,34725841.0,-0.023,-2.602
159850,2021-07-09 00:00:00,2021-07-09,0.863,0.87,0.849,0.866,30554233,26314209.0,0.005,0.581
159850,2021-07-12 00:00:00,2021-07-12,0.872,0.878,0.867,0.871,24827938,21606352.0,0.005,0.577
159850,2021-07-13 00:00:00,2021-07-13,0.872,0.885,0.871,0.881,24845153,21845929.0,0.01,1.148
159850,2021-07-14 00:00:00,2021-07-14,0.882,0.882,0.875,0.878,11131263,9772266.2,-0.003,-0.341
159850,2021-07-15 00:00:00,2021-07-15,0.88,0.891,0.875,0.886,23484439,20745640.0,0.008,0.911
159850,2021-07-16 00:00:00,2021-07-16,0.887,0.891,0.881,0.886,13690118,12119734.8,0.0,0.0
159850,2021-07-19 00:00:00,2021-07-19,0.883,0.883,0.866,0.872,25356152,22094477.0,-0.014,-1.58
159850,2021-07-20 00:00:00,2021-07-20,0.872,0.872,0.858,0.862,20218928,17476832.0,-0.01,-1.147
159850,2021-07-21 00:00:00,2021-07-21,0.865,0.867,0.852,0.857,28657768,24584843.0,-0.005,-0.58
159850,2021-07-22 00:00:00,2021-07-22,0.86,0.873,0.86,0.869,25616391,22249472.0,0.012,1.4
159850,2021-07-23 00:00:00,2021-07-23,0.869,0.872,0.86,0.862,17687643,15285842.0,-0.007,-0.806
159850,2021-07-26 00:00:00,2021-07-26,0.855,0.855,0.822,0.826,43616660,36259535.0,-0.036,-4.176
159850,2021-07-27 00:00:00,2021-07-27,0.826,0.826,0.782,0.783,76760548,61487887.0,-0.043,-5.206
159850,2021-07-28 00:00:00,2021-07-28,0.781,0.797,0.775,0.791,74006497,58245848.0,0.008,1.022
